_RAJ2000,_DEJ2000,recno,CName,Cluster,Inst,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,l_EWLi,EWLi,e_EWLi,f_EWLi,Gamma,e_Gamma,RV,e_RV,MembPA,MembPB,ID,Simbad,_RA,_DE
122.44516666666664,-49.12216666666666,257,08094684-4907198,NGC2547,GIRAFFE,5894,65,4.048,0.017,0.048,0.017, ,194.433,1.337,0,0.995,0.001,12.072,0.241,0.981,0.003,257,Simbad,122.44516666666665,-49.12216666666666
122.45920833333331,-49.456444444444436,259,08095021-4927232,NGC2547,GIRAFFE,3654,136,4.579,0.161,-0.19,,<,100.0,,3,0.815,0.01,12.416,0.262,0.987,0.002,259,Simbad,122.45920833333332,-49.456444444444436
122.46716666666666,-48.96638888888887,265,08095212-4857590,NGC2547,GIRAFFE,3312,0,3.385,,-0.32,,<,100.0,,3,0.835,0.016,13.463,0.394,0.978,0.004,265,Simbad,122.46716666666666,-48.96638888888888
122.4762083333333,-49.14494444444445,268,08095429-4908418,NGC2547,GIRAFFE,3453,102,4.176,,-0.24,,<,100.0,,3,0.846,0.013,13.054,0.317,0.986,0.002,268,Simbad,122.47620833333332,-49.14494444444444
122.47945833333331,-48.97055555555555,271,08095507-4858140,NGC2547,GIRAFFE,4117,148,4.229,,-0.03,0.126, ,118.867,10.078,0,0.889,0.003,12.962,0.243,0.987,0.003,271,Simbad,122.47945833333331,-48.97055555555555
122.49108333333332,-48.82172222222221,278,08095786-4849182,NGC2547,GIRAFFE,5257,1,4.286,,0.049,0.012, ,268.767,2.65,0,0.99,0.003,13.94,0.243,0.943,0.016,278,Simbad,122.49108333333332,-48.82172222222221
122.4947083333333,-49.579583333333325,279,08095873-4934465,NGC2547,GIRAFFE,4554,0,2.093,,-0.329,, ,,,0,,,12.138,1.631,0.962,0.009,279,Simbad,122.49470833333332,-49.579583333333325
122.50262499999998,-48.89422222222222,281,08100063-4853392,NGC2547,GIRAFFE,3449,43,3.474,,-0.23,,<,100.0,,3,0.843,0.01,12.916,0.281,0.988,0.002,281,Simbad,122.50262499999998,-48.89422222222222
122.50749999999998,-49.262611111111106,284,08100180-4915454,NGC2547,GIRAFFE,3777,184,4.112,,-0.19,,<,100.0,,3,0.818,0.009,13.273,0.268,0.982,0.004,284,Simbad,122.50749999999998,-49.262611111111106
122.50849999999998,-49.66566666666665,285,08100204-4939564,NGC2547,GIRAFFE,4451,235,3.859,,0.005,0.109, ,377.3,8.387,0,0.946,0.007,12.542,0.258,0.988,0.002,285,Simbad,122.50849999999998,-49.66566666666666
122.5225833333333,-49.13291666666667,291,08100542-4907585,NGC2547,GIRAFFE,3329,27,4.819,0.065,-0.27,,<,100.0,,3,0.813,0.013,11.8,1.087,0.973,0.004,291,Simbad,122.52258333333332,-49.13291666666666
122.52949999999997,-49.21658333333333,296,08100708-4912597,NGC2547,GIRAFFE,3399,0,3.367,,0.4,, ,116.6,,0,0.839,0.016,12.754,0.462,0.987,0.002,296,Simbad,122.52949999999998,-49.216583333333325
122.53120833333331,-49.179083333333324,297,08100749-4910447,NGC2547,GIRAFFE,4233,402,4.104,,-0.049,0.105, ,312.4,2.785,0,0.888,0.004,11.925,0.246,0.978,0.003,297,Simbad,122.53120833333331,-49.179083333333324
122.53908333333332,-49.01569444444444,306,08100938-4900565,NGC2547,GIRAFFE,5143,48,2.745,,-0.031,0.013, ,236.8,,0,,,12.977,0.24,0.986,0.003,306,Simbad,122.53908333333332,-49.015694444444435
122.55095833333333,-49.218222222222224,314,08101223-4913056,NGC2547,GIRAFFE,6042,63,4.03,0.041,0.047,0.064, ,151.833,2.55,0,0.999,0.001,12.891,0.241,0.987,0.003,314,Simbad,122.55095833333331,-49.21822222222222
122.55725,-49.286444444444435,315,08101374-4917112,NGC2547,GIRAFFE,3535,82,4.271,,-0.2,,<,100.0,,3,0.828,0.008,12.162,0.293,0.984,0.002,315,Simbad,122.55724999999998,-49.28644444444444
122.559625,-49.474111111111114,316,08101431-4928268,NGC2547,GIRAFFE,3594,0,3.451,,0.13,,<,100.0,,3,0.81,0.014,12.448,0.557,0.984,0.003,316,Simbad,122.55962499999998,-49.47411111111111
122.56258333333332,-48.853583333333326,318,08101502-4851129,NGC2547,GIRAFFE,3642,44,4.198,,-0.2,, ,121.1,,0,0.83,0.005,12.659,0.245,0.988,0.002,318,Simbad,122.56258333333332,-48.853583333333326
122.56441666666667,-49.09686111111111,320,08101546-4905487,NGC2547,GIRAFFE,5822,240,4.176,0.034,0.045,0.133, ,118.867,2.511,0,0.989,0.001,13.082,0.24,0.984,0.004,320,Simbad,122.56441666666665,-49.0968611111111
122.57070833333331,-48.90538888888888,323,08101697-4854194,NGC2547,GIRAFFE,5678,9,4.245,0.151,0.04,0.029, ,160.867,4.024,0,0.99,0.003,12.092,0.242,0.982,0.003,323,Simbad,122.57070833333331,-48.90538888888888
122.58341666666665,-48.837916666666665,334,08102002-4850165,NGC2547,GIRAFFE,3379,99,3.175,,-0.28,, ,48.1,,0,0.837,0.014,11.249,0.955,0.964,0.004,334,Simbad,122.58341666666665,-48.83791666666666
122.58454166666665,-49.04038888888888,335,08102029-4902254,NGC2547,GIRAFFE,3538,21,3.97,,-0.22,, ,110.6,,0,0.863,0.011,13.665,0.343,0.968,0.008,335,Simbad,122.58454166666665,-49.040388888888884
122.58762499999997,-49.17911111111111,336,08102103-4910448,NGC2547,GIRAFFE,3520,0,3.883,,0.263,, ,138.0,,0,0.826,0.01,12.543,0.281,0.988,0.002,336,Simbad,122.58762499999999,-49.179111111111105
122.58958333333334,-49.02608333333334,338,08102150-4901339,NGC2547,GIRAFFE,3730,29,4.263,,-0.21,, ,122.0,,0,0.826,0.006,12.266,0.25,0.986,0.002,338,Simbad,122.58958333333332,-49.026083333333325
122.591125,-49.001888888888885,340,08102187-4900068,NGC2547,GIRAFFE,3351,0,3.57,,-0.396,, ,258.2,,0,0.866,0.02,12.605,5.219,0.938,0.026,340,Simbad,122.59112499999999,-49.001888888888885
122.59208333333332,-49.189722222222215,342,08102210-4911230,NGC2547,GIRAFFE,3618,33,4.148,,-0.23,,<,100.0,,3,0.832,0.007,13.26,0.258,0.983,0.004,342,Simbad,122.59208333333332,-49.189722222222215
122.59629166666664,-49.04594444444444,343,08102311-4902454,NGC2547,GIRAFFE,3736,0,4.138,,0.358,,<,100.0,,3,0.844,0.008,14.128,0.256,0.921,0.022,343,Simbad,122.59629166666664,-49.04594444444444
122.60358333333333,-49.03041666666666,345,08102486-4901495,NGC2547,GIRAFFE,5950,42,4.02,,0.003,0.019, ,166.4,3.608,0,0.998,0.002,13.354,0.242,0.978,0.005,345,Simbad,122.60358333333332,-49.03041666666666
122.61266666666664,-49.146861111111114,349,08102704-4908487,NGC2547,GIRAFFE,5523,39,3.842,,-0.035,0.021, ,193.9,2.753,0,0.994,0.001,12.556,0.24,0.988,0.002,349,Simbad,122.61266666666666,-49.14686111111111
122.61420833333334,-49.33877777777777,350,08102741-4920196,NGC2547,GIRAFFE,3405,0,4.424,,0.316,,<,100.0,,3,0.84,0.013,12.185,0.328,0.985,0.002,350,Simbad,122.61420833333332,-49.33877777777777
122.62866666666667,-49.178972222222214,353,08103088-4910443,NGC2547,GIRAFFE,3805,229,4.473,0.119,-0.18,, ,66.5,,0,0.813,0.007,13.402,0.359,0.979,0.005,353,Simbad,122.62866666666665,-49.178972222222214
122.64154166666664,-49.37183333333333,359,08103397-4922186,NGC2547,GIRAFFE,3533,23,3.639,,-0.22,,<,100.0,,3,0.827,0.01,12.878,0.272,0.988,0.002,359,Simbad,122.64154166666665,-49.37183333333333
122.64458333333332,-49.144444444444446,361,08103470-4908400,NGC2547,GIRAFFE,5990,76,4.062,0.026,0.056,0.036, ,175.65,1.735,0,0.999,0.001,13.504,0.243,0.973,0.007,361,Simbad,122.64458333333332,-49.14444444444444
122.64879166666665,-49.46374999999999,364,08103571-4927495,NGC2547,GIRAFFE,4154,546,4.429,0.198,-0.12,,<,54.9,,3,0.838,0.008,12.426,0.28,0.987,0.002,364,Simbad,122.64879166666665,-49.46374999999999
122.64883333333331,-49.150222222222226,365,08103572-4909008,NGC2547,GIRAFFE,4375,413,4.123,,-0.018,0.106, ,226.333,6.307,0,0.907,0.003,13.562,0.242,0.971,0.007,365,Simbad,122.64883333333331,-49.15022222222222
122.64925,-49.33483333333332,367,08103582-4920054,NGC2547,GIRAFFE,3404,22,2.82,,-0.27,, ,135.2,,0,0.838,0.012,12.72,0.293,0.988,0.002,367,Simbad,122.64924999999998,-49.33483333333333
122.65316666666665,-48.97747222222222,370,08103676-4858389,NGC2547,GIRAFFE,3421,0,4.145,,0.538,, ,40.5,,0,0.863,0.018,11.279,0.417,0.951,0.005,370,Simbad,122.65316666666665,-48.97747222222222
122.655625,-49.46955555555555,372,08103735-4928104,NGC2547,GIRAFFE,3460,62,3.52,,-0.22,,<,100.0,,3,0.84,0.011,12.164,0.304,0.984,0.002,372,Simbad,122.65562499999999,-49.46955555555555
122.66374999999996,-49.484611111111114,380,08103930-4929046,NGC2547,GIRAFFE,3965,124,4.44,,-0.045,0.132, ,174.5,16.093,0,0.878,0.004,12.905,0.242,0.987,0.002,380,Simbad,122.66374999999998,-49.48461111111111
122.67116666666666,-49.131249999999994,383,08104108-4907525,NGC2547,GIRAFFE,3358,67,4.52,,-0.27,,<,100.0,,3,0.849,0.012,12.45,0.294,0.987,0.002,383,Simbad,122.67116666666665,-49.131249999999994
122.68062499999998,-49.02088888888889,385,08104335-4901152,NGC2547,GIRAFFE,4493,259,4.168,,-0.006,0.072, ,188.6,4.838,0,0.932,0.003,13.022,0.242,0.986,0.003,385,Simbad,122.68062499999998,-49.020888888888884
122.68941666666666,-49.01855555555556,390,08104546-4901068,NGC2547,GIRAFFE,6311,0,4.194,,-0.042,, ,117.433,3.116,0,0.998,0.001,11.747,0.241,0.969,0.005,390,Simbad,122.68941666666665,-49.01855555555555
122.68975,-49.52941666666668,392,08104554-4931459,NGC2547,GIRAFFE,4434,0,4.152,,0.447,, ,133.8,,0,0.871,,14.394,1.182,0.935,0.024,392,Simbad,122.68974999999999,-49.52941666666666
122.69041666666665,-49.104749999999996,393,08104570-4906171,NGC2547,GIRAFFE,3624,27,4.1,,-0.24,,<,100.0,,3,0.835,0.006,11.008,0.249,0.904,0.012,393,Simbad,122.69041666666665,-49.104749999999996
122.70129166666665,-49.20811111111111,399,08104831-4912292,NGC2547,GIRAFFE,3276,0,3.41,,0.011,, ,97.3,,0,0.826,0.015,13.273,0.409,0.983,0.003,399,Simbad,122.70129166666665,-49.2081111111111
122.70145833333333,-49.25691666666666,400,08104835-4915249,NGC2547,GIRAFFE,3447,42,4.19,,-0.22,, ,90.7,,0,0.844,0.01,13.281,0.437,0.983,0.003,400,Simbad,122.70145833333332,-49.25691666666666
122.70766666666665,-49.19049999999999,403,08104984-4911258,NGC2547,GIRAFFE,6352,0,4.291,,-0.158,, ,106.8,1.7,0,0.996,0.001,11.045,0.241,0.91,0.013,403,Simbad,122.70766666666665,-49.19049999999999
122.71708333333332,-49.353833333333334,405,08105210-4921138,NGC2547,GIRAFFE,3588,0,3.459,,-0.011,, ,92.7,,0,0.831,0.006,12.593,0.266,0.988,0.002,405,Simbad,122.71708333333332,-49.35383333333333
122.73833333333333,-49.396611111111106,414,08105720-4923478,NGC2547,GIRAFFE,3352,40,4.5,,-0.25,,<,100.0,,3,0.849,0.014,11.006,0.378,0.92,0.009,414,Simbad,122.73833333333332,-49.396611111111106
122.74749999999999,-48.85755555555556,416,08105940-4851272,NGC2547,GIRAFFE,3482,0,2.921,,0.362,, ,44.1,,0,0.858,0.017,12.695,0.502,0.986,0.002,416,Simbad,122.74749999999999,-48.85755555555555
122.750375,-49.11227777777778,419,08110009-4906442,NGC2547,GIRAFFE,5723,6,4.191,0.193,0.012,0.003, ,162.15,1.75,0,0.993,0.002,12.03,0.241,0.98,0.003,419,Simbad,122.75037499999999,-49.11227777777777
122.75245833333332,-49.34627777777778,421,08110059-4920466,NGC2547,GIRAFFE,6624,0,4.022,,-0.051,, ,159.2,,0,0.879,,11.813,0.652,0.976,0.004,421,Simbad,122.75245833333332,-49.34627777777777
122.75975,-49.27358333333331,425,08110234-4916249,NGC2547,GIRAFFE,5681,17,4.16,,-0.001,0.016, ,200.533,4.221,0,0.997,0.002,13.1,0.24,0.984,0.003,425,Simbad,122.75974999999998,-49.27358333333333
122.76116666666665,-49.185666666666656,427,08110268-4911084,NGC2547,GIRAFFE,6270,0,3.85,,-0.146,, ,,,0,,,13.036,2.374,0.953,0.017,427,Simbad,122.76116666666665,-49.18566666666666
122.77066666666666,-48.99625,431,08110496-4859465,NGC2547,GIRAFFE,3543,10,4.73,,-0.23,,<,100.0,,3,0.841,0.011,12.386,0.286,0.987,0.002,431,Simbad,122.77066666666666,-48.996249999999996
122.77254166666664,-49.34844444444444,432,08110541-4920544,NGC2547,GIRAFFE,3772,0,4.109,,-0.066,, ,233.7,,0,0.84,,12.233,0.707,0.981,0.003,432,Simbad,122.77254166666665,-49.34844444444444
122.78008333333332,-48.88502777777778,435,08110722-4853061,NGC2547,GIRAFFE,3578,35,4.142,,-0.23,,<,100.0,,3,0.841,0.006,12.721,0.256,0.988,0.002,435,Simbad,122.78008333333332,-48.88502777777777
122.788875,-49.198138888888884,439,08110933-4911533,NGC2547,GIRAFFE,3473,0,4.649,,-0.172,, ,123.9,,0,0.807,,13.534,0.805,0.975,0.006,439,Simbad,122.78887499999999,-49.198138888888884
122.79724999999999,-49.078944444444446,445,08111134-4904442,NGC2547,GIRAFFE,6955,0,4.443,,0.042,, ,56.45,1.2,0,1.001,0.001,14.067,0.241,0.926,0.024,445,Simbad,122.79724999999999,-49.07894444444444
122.81579166666667,-49.13719444444444,450,08111579-4908139,NGC2547,GIRAFFE,3528,36,4.139,,-0.21,,<,100.0,,3,0.866,0.012,11.031,0.332,0.914,0.01,450,Simbad,122.81579166666666,-49.13719444444444
122.83620833333332,-48.82291666666667,454,08112069-4849225,NGC2547,GIRAFFE,4810,0,2.509,,-0.271,, ,261.1,,0,,,11.895,0.659,0.978,0.003,454,Simbad,122.83620833333332,-48.82291666666666
122.84220833333332,-49.363055555555555,458,08112213-4921470,NGC2547,GIRAFFE,4056,187,4.119,,-0.081,0.114, ,199.933,6.68,0,0.882,0.004,14.102,0.242,0.923,0.023,458,Simbad,122.84220833333332,-49.36305555555555
122.84420833333331,-48.849027777777785,460,08112261-4850565,NGC2547,GIRAFFE,6595,0,4.16,,-0.049,, ,108.0,,0,0.928,,12.587,1.8,0.982,0.003,460,Simbad,122.84420833333331,-48.84902777777777
122.87029166666665,-49.39344444444444,466,08112887-4923364,NGC2547,GIRAFFE,3705,94,4.568,0.012,-0.21,,<,100.0,,3,0.807,0.007,12.053,0.257,0.982,0.003,466,Simbad,122.87029166666665,-49.39344444444444
122.87154166666663,-49.12302777777776,468,08112917-4907229,NGC2547,GIRAFFE,3471,5,3.498,,-0.22,,<,100.0,,3,0.84,0.014,13.091,0.34,0.985,0.003,468,Simbad,122.87154166666664,-49.12302777777777
122.88491666666667,-48.80027777777778,475,08113238-4848010,NGC2547,GIRAFFE,3572,64,3.612,,-0.23,,<,100.0,,3,0.845,0.01,12.294,0.264,0.986,0.002,475,Simbad,122.88491666666665,-48.80027777777777
122.91854166666667,-49.33652777777777,485,08114045-4920115,NGC2547,GIRAFFE,3885,106,4.287,,-0.084,0.099, ,79.3,,0,0.844,0.006,13.218,0.259,0.983,0.004,485,Simbad,122.91854166666666,-49.336527777777775
122.95279166666666,-49.32516666666667,491,08114867-4919306,NGC2547,GIRAFFE,3739,23,4.267,,-0.19,,<,100.0,,3,0.851,0.006,12.615,0.271,0.988,0.002,491,Simbad,122.95279166666666,-49.32516666666666
122.98904166666667,-49.19227777777776,499,08115737-4911322,NGC2547,GIRAFFE,5621,36,4.31,,0.001,0.043, ,205.433,6.512,0,0.992,0.002,13.047,0.243,0.985,0.003,499,Simbad,122.98904166666665,-49.19227777777777
